id,file_name,width,height,file_size (KB),#instances,#categories,shooting angle,complete or partial,color
494,000494.jpg,1000,750,590,5,4,N/A,partial,silver
495,000495.jpg,1000,750,719,3,3,N/A,partial,silver
496,000496.jpg,1000,750,388,1,1,side,partial,white
497,000497.jpg,1000,750,484,1,1,side,partial,white
498,000498.jpg,1000,750,502,2,1,side,partial,silver
499,000499.jpg,1000,750,397,1,1,side,partial,white
500,000500.jpg,1000,751,823,2,2,side,partial,silver
501,000501.jpg,1000,667,696,3,3,side,partial,silver
502,000502.jpg,749,1000,880,5,4,side,partial,black
503,000503.jpg,1000,667,658,4,3,side,partial,black
504,000504.jpg,1000,667,594,1,1,side,partial,white
505,000505.jpg,1000,667,765,4,4,front,partial,red
506,000506.jpg,1000,667,874,4,4,front,partial,red
507,000507.jpg,1000,668,805,2,1,front,partial,gray
508,000508.jpg,1000,667,719,3,1,side,partial,white
509,000509.jpg,1000,667,625,2,1,N/A,partial,white
510,000510.jpg,1000,667,686,1,1,front,partial,gray
511,000511.jpg,1000,667,789,2,2,N/A,partial,white
512,000512.jpg,1000,667,936,6,2,front,complete,blue
513,000513.jpg,1000,667,1077,7,5,front,complete,blue
514,000514.jpg,1000,750,715,3,2,front,partial,silver
515,000515.jpg,1000,749,608,1,1,side,partial,silver
516,000516.jpg,1000,751,749,6,3,rear,partial,silver
517,000517.jpg,1000,750,785,1,1,rear,partial,black
518,000518.jpg,1000,606,786,4,2,side,partial,silver
519,000519.jpg,1000,667,861,4,2,side,partial,silver
520,000520.jpg,1000,668,538,4,2,front,partial,white
521,000521.jpg,1000,666,536,1,1,N/A,partial,white
522,000522.jpg,1000,667,754,5,4,front,partial,white
523,000523.jpg,1000,750,853,2,1,front,partial,silver
524,000524.jpg,1000,655,598,1,1,rear,partial,white
525,000525.jpg,1000,667,737,4,1,front,partial,gray
526,000526.jpg,1000,667,1022,2,2,front,partial,pink
527,000527.jpg,1000,667,816,5,3,rear,partial,silver
528,000528.jpg,1000,666,879,1,1,rear,complete,white
529,000529.jpg,666,1000,881,2,2,rear,complete,white
530,000530.jpg,1000,667,754,2,2,front,partial,silver
531,000531.jpg,750,1000,718,4,3,front,partial,white
532,000532.jpg,1000,750,809,3,3,front,partial,red
533,000533.jpg,1000,667,645,1,1,side,partial,silver
534,000534.jpg,1000,668,831,1,1,side,partial,gray
535,000535.jpg,1000,667,775,2,2,front,partial,silver
536,000536.jpg,1000,658,746,6,3,front,partial,silver
537,000537.jpg,1000,667,602,1,1,front,partial,silver
538,000538.jpg,668,1000,815,4,3,front,partial,silver
539,000539.jpg,668,1000,729,3,2,front,partial,silver
540,000540.jpg,1000,771,748,3,2,front,partial,white
541,000541.jpg,1000,750,976,3,2,rear,partial,black
542,000542.jpg,1000,750,854,2,1,side,partial,black
543,000543.jpg,667,1000,869,1,1,front,partial,white
544,000544.jpg,1000,750,433,1,1,rear,complete,black
545,000545.jpg,1000,668,741,5,3,side,partial,silver
546,000546.jpg,1000,667,804,2,1,side,partial,N/A
547,000547.jpg,1000,750,702,1,1,side,partial,white
548,000548.jpg,1000,667,938,2,1,side,partial,red
549,000549.jpg,1000,667,830,2,1,side,partial,red
550,000550.jpg,668,1000,626,3,1,side,partial,orange
551,000551.jpg,1000,667,653,2,1,front,partial,blue
552,000552.jpg,1000,563,399,1,1,rear,partial,white
553,000553.jpg,1000,667,698,3,3,rear,partial,silver
554,000554.jpg,1000,563,498,4,2,side,partial,white
555,000555.jpg,1000,668,674,1,1,rear,partial,gray
556,000556.jpg,1000,664,764,1,1,rear,partial,gray
557,000557.jpg,1000,667,658,2,1,side,partial,silver
558,000558.jpg,1000,667,1004,2,1,side,partial,blue
559,000559.jpg,1000,665,593,1,1,side,partial,blue
560,000560.jpg,1000,665,675,2,1,side,partial,blue
561,000561.jpg,1000,668,509,3,2,side,partial,silver
562,000562.jpg,1000,563,579,2,2,side,partial,gray
563,000563.jpg,1000,750,741,2,2,front,partial,black
564,000564.jpg,1000,667,593,3,2,side,partial,silver
565,000565.jpg,1000,706,844,1,1,front,partial,N/A
566,000566.jpg,1000,667,739,6,3,side,partial,silver
567,000567.jpg,563,1000,511,2,1,side,partial,gray
568,000568.jpg,1000,667,391,1,1,side,partial,white
569,000569.jpg,1000,667,739,5,2,N/A,partial,white
570,000570.jpg,667,1000,767,3,2,rear,partial,green
571,000571.jpg,1000,667,616,3,2,rear,partial,green
572,000572.jpg,1000,750,908,2,2,N/A,partial,black
573,000573.jpg,1000,667,937,1,1,front,partial,N/A
574,000574.jpg,1000,667,745,13,4,front,partial,gray
575,000575.jpg,1000,667,670,9,3,front,partial,gray
576,000576.jpg,1000,667,733,1,1,N/A,partial,white
577,000577.jpg,1000,750,991,1,1,front,partial,gray
578,000578.jpg,1000,667,750,3,2,front,partial,gray
579,000579.jpg,1000,668,736,3,2,side,partial,black
580,000580.jpg,1000,667,900,1,1,front,partial,N/A
581,000581.jpg,1000,750,709,3,1,side,partial,red
582,000582.jpg,1000,563,568,3,1,side,partial,red
583,000583.jpg,1000,704,544,2,1,N/A,partial,white
584,000584.jpg,1000,689,408,1,1,N/A,partial,gray
585,000585.jpg,1000,751,846,2,1,rear,partial,silver
586,000586.jpg,1000,667,698,1,1,side,partial,gray
587,000587.jpg,1000,667,652,1,1,side,partial,white
588,000588.jpg,1000,667,693,1,1,side,partial,black
589,000589.jpg,1000,667,863,1,1,side,partial,red
590,000590.jpg,1000,661,852,3,1,side,partial,silver
591,000591.jpg,1000,662,587,1,1,N/A,partial,champagne
592,000592.jpg,1000,667,877,1,1,front,partial,gray
593,000593.jpg,1000,750,755,3,2,side,partial,brown
594,000594.jpg,1000,667,694,5,2,side,partial,gray
595,000595.jpg,1000,667,833,1,1,side,partial,gray
596,000596.jpg,1000,743,869,1,1,side,partial,gray
597,000597.jpg,667,1000,865,1,1,side,partial,red
598,000598.jpg,1000,747,729,1,1,side,partial,gray
599,000599.jpg,1000,667,894,1,1,side,partial,purple
600,000600.jpg,1000,667,909,1,1,side,partial,blue
601,000601.jpg,1000,667,777,1,1,side,partial,white
602,000602.jpg,1000,667,874,1,1,side,partial,gray
603,000603.jpg,1000,667,748,1,1,side,partial,gray
604,000604.jpg,1000,662,946,2,1,side,partial,black
605,000605.jpg,1000,662,939,1,1,side,partial,black
606,000606.jpg,1000,770,826,3,2,front,partial,white
607,000607.jpg,1000,667,738,2,1,side,partial,white
608,000608.jpg,1000,750,814,4,4,front,complete,silver
609,000609.jpg,1000,649,666,2,2,rear,partial,blue
610,000610.jpg,1000,799,773,2,2,N/A,partial,blue
611,000611.jpg,1000,667,651,2,2,rear,partial,silver
612,000612.jpg,1000,667,714,3,3,rear,partial,silver
613,000613.jpg,667,1000,864,1,1,front,partial,red
614,000614.jpg,1000,667,631,2,1,side,partial,blue
615,000615.jpg,1000,667,460,1,1,side,partial,white
616,000616.jpg,1000,667,866,1,1,rear,partial,silver
617,000617.jpg,1000,668,767,1,1,side,partial,blue
618,000618.jpg,1000,750,670,2,1,rear,partial,gray
619,000619.jpg,1000,750,806,2,1,front,partial,silver
620,000620.jpg,1000,750,600,6,1,N/A,partial,white
621,000621.jpg,1000,750,817,1,1,front,partial,black
622,000622.jpg,1000,667,576,5,2,front,partial,silver
623,000623.jpg,1000,667,957,1,1,side,partial,N/A
624,000624.jpg,1000,668,519,2,2,side,partial,gray
625,000625.jpg,1000,668,482,3,2,side,partial,gray
626,000626.jpg,1000,668,439,6,2,side,partial,gray
627,000627.jpg,1000,667,753,1,1,side,partial,red
628,000628.jpg,1000,622,776,1,1,side,partial,white
629,000629.jpg,1000,596,541,4,2,N/A,partial,white
630,000630.jpg,1000,667,563,1,1,N/A,partial,silver
631,000631.jpg,1000,667,806,1,1,N/A,partial,N/A
632,000632.jpg,1000,687,416,1,1,N/A,partial,silver
633,000633.jpg,1000,662,1115,1,1,rear,partial,gray
634,000634.jpg,1000,662,1275,1,1,rear,partial,gray
635,000635.jpg,1000,668,601,2,1,N/A,partial,blue
636,000636.jpg,1000,668,645,1,1,N/A,partial,blue
637,000637.jpg,1000,667,754,2,2,side,partial,blue
638,000638.jpg,1000,667,642,1,1,side,partial,gray
639,000639.jpg,1000,667,684,1,1,N/A,partial,black
640,000640.jpg,1000,667,660,1,1,N/A,partial,black
641,000641.jpg,1000,667,830,2,1,front,partial,blue
642,000642.jpg,750,1000,783,1,1,N/A,partial,blue
643,000643.jpg,1000,748,673,1,1,N/A,partial,brown
644,000644.jpg,1000,668,598,2,1,front,partial,silver
645,000645.jpg,1000,751,448,2,2,N/A,partial,white
646,000646.jpg,1000,667,801,2,1,side,partial,silver
647,000647.jpg,1000,667,649,2,2,front,partial,green
648,000648.jpg,1000,750,880,1,1,side,partial,champagne
649,000649.jpg,1000,667,678,1,1,front,partial,black
650,000650.jpg,1000,667,599,1,1,N/A,partial,white
651,000651.jpg,1000,667,517,1,1,N/A,partial,white
652,000652.jpg,1000,750,720,1,1,N/A,partial,silver
653,000653.jpg,1000,667,745,4,2,side,partial,silver
654,000654.jpg,1000,750,602,3,1,N/A,partial,gray
655,000655.jpg,1000,750,754,2,2,N/A,partial,silver
656,000656.jpg,1000,667,824,1,1,side,partial,yellow
657,000657.jpg,1000,662,609,1,1,rear,partial,silver
658,000658.jpg,667,1000,843,1,1,side,partial,white
659,000659.jpg,1000,751,1107,1,1,side,partial,white
660,000660.jpg,1000,750,1008,1,1,side,partial,champagne
661,000661.jpg,1000,750,836,1,1,side,partial,champagne
662,000662.jpg,750,1000,921,1,1,side,partial,champagne
663,000663.jpg,1000,667,707,1,1,side,partial,white
664,000664.jpg,1000,665,708,1,1,side,partial,white
665,000665.jpg,667,1000,746,1,1,side,partial,red
666,000666.jpg,1000,667,902,1,1,side,partial,red
667,000667.jpg,1000,750,924,1,1,side,partial,N/A
668,000668.jpg,1000,667,929,1,1,side,partial,red
669,000669.jpg,1000,667,848,1,1,side,partial,white
670,000670.jpg,1000,667,885,1,1,side,partial,gray
671,000671.jpg,1000,667,817,1,1,side,partial,red
672,000672.jpg,1000,608,728,1,1,side,partial,N/A
673,000673.jpg,1000,667,626,1,1,side,partial,N/A
674,000674.jpg,1000,667,724,1,1,side,partial,white
675,000675.jpg,1000,670,921,1,1,side,partial,gray
676,000676.jpg,1000,750,903,1,1,side,partial,green
677,000677.jpg,1000,750,792,4,3,side,partial,gray
678,000678.jpg,1000,750,570,2,2,side,partial,gray
679,000679.jpg,1000,665,582,2,1,front,partial,white
680,000680.jpg,1000,665,540,1,1,N/A,partial,silver
681,000681.jpg,1000,750,894,2,1,side,partial,gray
682,000682.jpg,1000,786,710,3,2,front,partial,gray
683,000683.jpg,1000,667,716,5,3,front,partial,white
684,000684.jpg,1000,667,402,2,2,side,partial,white
685,000685.jpg,667,1000,694,5,2,front,partial,black
686,000686.jpg,750,1000,546,2,1,side,partial,gray
687,000687.jpg,1000,750,919,1,1,front,partial,blue
688,000688.jpg,1000,667,693,2,2,rear,partial,gray
689,000689.jpg,1000,666,500,2,2,N/A,partial,silver
690,000690.jpg,1000,667,661,3,3,front,partial,silver
691,000691.jpg,1000,664,568,1,1,rear,partial,white
692,000692.jpg,1000,665,885,3,2,rear,partial,black
693,000693.jpg,667,1000,678,1,1,side,partial,yellow
694,000694.jpg,1000,667,455,2,1,side,partial,white
695,000695.jpg,1000,662,574,2,2,N/A,partial,silver
696,000696.jpg,1000,664,775,2,2,rear,partial,green
697,000697.jpg,1000,667,496,2,2,side,partial,white
698,000698.jpg,1000,666,783,3,2,rear,partial,gray
699,000699.jpg,1000,667,252,3,1,side,partial,white
700,000700.jpg,1000,668,553,3,3,N/A,partial,gray
701,000701.jpg,1000,750,794,1,1,side,partial,red
702,000702.jpg,1000,667,607,2,2,side,partial,gray
703,000703.jpg,1000,750,804,1,1,front,partial,white
704,000704.jpg,750,1000,885,2,2,front,partial,white
705,000705.jpg,1000,657,1033,1,1,front,partial,black
706,000706.jpg,1000,667,795,1,1,front,partial,N/A
707,000707.jpg,1000,750,699,2,1,rear,partial,white
708,000708.jpg,1000,667,551,2,1,N/A,partial,silver
709,000709.jpg,896,1000,820,1,1,N/A,partial,gray
710,000710.jpg,1000,664,636,2,1,N/A,partial,gray
711,000711.jpg,1000,667,960,1,1,rear,partial,black
712,000712.jpg,1000,667,793,1,1,side,partial,N/A
713,000713.jpg,1000,667,883,1,1,side,partial,N/A
714,000714.jpg,1000,662,981,2,2,side,partial,black
715,000715.jpg,1000,667,694,1,1,side,partial,N/A
716,000716.jpg,1000,667,541,1,1,N/A,partial,white
717,000717.jpg,1000,667,552,1,1,N/A,partial,white
718,000718.jpg,1000,667,890,1,1,side,partial,N/A
719,000719.jpg,1000,667,833,1,1,side,partial,N/A
720,000720.jpg,1000,667,676,1,1,side,partial,N/A
721,000721.jpg,1000,667,631,1,1,side,partial,N/A
722,000722.jpg,1000,667,666,1,1,side,partial,white
723,000723.jpg,1000,667,666,1,1,side,partial,gray
724,000724.jpg,1000,563,822,1,1,side,partial,N/A
725,000725.jpg,1000,563,727,1,1,side,partial,N/A
726,000726.jpg,1000,667,802,1,1,side,partial,N/A
727,000727.jpg,1000,750,849,1,1,side,partial,red
728,000728.jpg,1000,750,958,1,1,side,partial,red
729,000729.jpg,1000,667,863,1,1,side,partial,red
730,000730.jpg,1000,667,923,1,1,side,partial,N/A
731,000731.jpg,1000,667,945,1,1,side,partial,red
732,000732.jpg,1000,667,1083,1,1,side,partial,N/A
733,000733.jpg,1000,667,946,1,1,side,partial,N/A
734,000734.jpg,1000,667,932,1,1,side,partial,N/A
735,000735.jpg,1000,667,990,1,1,side,partial,N/A
736,000736.jpg,1000,667,965,1,1,side,partial,black
737,000737.jpg,1000,667,874,1,1,side,partial,black
738,000738.jpg,1000,667,1044,1,1,side,partial,N/A
739,000739.jpg,1000,667,852,1,1,side,partial,black
740,000740.jpg,1000,750,1109,1,1,side,partial,N/A
741,000741.jpg,666,1000,910,1,1,side,partial,N/A
742,000742.jpg,1000,667,872,1,1,side,partial,N/A
743,000743.jpg,1000,667,914,1,1,side,partial,N/A
744,000744.jpg,1000,750,906,1,1,side,partial,N/A
745,000745.jpg,1000,667,929,1,1,side,partial,red
746,000746.jpg,1000,679,742,1,1,side,partial,purple
747,000747.jpg,1000,667,875,1,1,side,partial,gray
748,000748.jpg,1000,667,783,3,2,side,partial,N/A
749,000749.jpg,1000,667,779,1,1,side,partial,N/A
750,000750.jpg,1000,667,956,1,1,side,partial,blue
751,000751.jpg,1000,667,797,1,1,side,partial,blue
752,000752.jpg,1000,667,943,1,1,side,partial,red
753,000753.jpg,1000,667,898,4,3,front,partial,silver
754,000754.jpg,1000,667,963,5,4,front,partial,silver
755,000755.jpg,1000,667,964,4,3,side,partial,silver
756,000756.jpg,1000,667,748,1,1,N/A,partial,silver
757,000757.jpg,1000,667,625,1,1,N/A,partial,gray
758,000758.jpg,1000,667,569,1,1,front,partial,white
759,000759.jpg,1000,667,586,2,2,side,partial,silver
760,000760.jpg,1000,667,610,2,1,front,partial,silver
761,000761.jpg,1000,667,461,1,1,N/A,partial,gray
762,000762.jpg,664,1000,403,2,1,side,partial,black
763,000763.jpg,1000,667,413,2,2,N/A,partial,white
764,000764.jpg,1000,667,508,1,1,side,partial,white
765,000765.jpg,1000,668,737,1,1,N/A,partial,red
766,000766.jpg,1000,563,704,3,1,side,partial,gray
767,000767.jpg,800,1000,1106,2,2,rear,partial,black
768,000768.jpg,1000,665,788,3,2,rear,partial,black
769,000769.jpg,1000,667,535,1,1,N/A,partial,black
770,000770.jpg,1000,563,450,2,1,front,partial,gray
771,000771.jpg,1000,667,629,1,1,N/A,partial,blue
772,000772.jpg,1000,667,910,1,1,side,partial,black
773,000773.jpg,1000,667,926,1,1,side,partial,black
774,000774.jpg,1000,667,884,1,1,side,partial,black
775,000775.jpg,1000,667,754,1,1,side,partial,black
776,000776.jpg,1000,667,686,1,1,side,partial,black
777,000777.jpg,667,1000,774,1,1,side,partial,black
778,000778.jpg,667,1000,655,1,1,side,partial,black
779,000779.jpg,1000,667,688,5,4,front,partial,white
780,000780.jpg,1000,667,932,3,3,rear,partial,green
781,000781.jpg,1000,667,892,2,2,side,partial,champagne
782,000782.jpg,667,1000,738,4,2,side,partial,champagne
783,000783.jpg,1000,667,765,5,3,side,partial,champagne
784,000784.jpg,1000,750,723,1,1,front,partial,gray
785,000785.jpg,1000,667,743,4,2,N/A,partial,white
786,000786.jpg,1000,667,876,1,1,front,partial,N/A
787,000787.jpg,1000,667,639,1,1,rear,partial,gray
788,000788.jpg,1000,709,844,1,1,rear,partial,gray
789,000789.jpg,1000,667,1093,1,1,front,partial,N/A
790,000790.jpg,1000,667,829,1,1,front,partial,black
791,000791.jpg,1000,667,592,1,1,front,partial,silver
792,000792.jpg,1000,667,645,6,2,front,complete,blue
793,000793.jpg,1000,667,802,3,2,front,partial,blue
794,000794.jpg,1000,736,914,1,1,side,partial,N/A
795,000795.jpg,1000,667,717,1,1,side,partial,gray
796,000796.jpg,1000,667,629,2,1,N/A,partial,champagne
797,000797.jpg,1000,751,841,2,1,N/A,partial,gray
798,000798.jpg,1000,751,757,1,1,N/A,partial,red
799,000799.jpg,1000,667,890,1,1,front,partial,blue
800,000800.jpg,1000,667,666,6,2,side,partial,silver
801,000801.jpg,1000,667,631,1,1,side,partial,gray
802,000802.jpg,1000,667,615,3,3,front,partial,white
803,000803.jpg,1000,667,760,1,1,side,partial,blue
804,000804.jpg,1000,665,991,2,2,side,partial,red
805,000805.jpg,1000,667,646,3,3,front,partial,silver
806,000806.jpg,1000,750,767,3,3,front,partial,white
807,000807.jpg,1000,750,564,4,2,N/A,partial,white
808,000808.jpg,1000,667,754,3,2,front,partial,silver
809,000809.jpg,1000,667,809,2,1,N/A,partial,silver
810,000810.jpg,1000,667,611,3,2,side,partial,silver
811,000811.jpg,1000,667,565,3,2,front,partial,silver
812,000812.jpg,750,1000,608,2,1,N/A,partial,silver
813,000813.jpg,750,1000,558,1,1,N/A,partial,silver
814,000814.jpg,1000,665,700,1,1,N/A,partial,silver
815,000815.jpg,1000,667,618,5,4,front,partial,white
816,000816.jpg,1000,667,628,1,1,rear,partial,silver
817,000817.jpg,1000,565,436,4,1,side,partial,white
818,000818.jpg,1000,667,709,3,2,side,partial,white
819,000819.jpg,1000,667,745,1,1,side,partial,silver
820,000820.jpg,667,1000,790,5,4,front,partial,silver
821,000821.jpg,1000,667,821,6,3,front,partial,silver
822,000822.jpg,1000,1000,1038,1,1,side,partial,N/A
823,000823.jpg,1000,664,749,1,1,front,partial,black
824,000824.jpg,1000,667,1017,1,1,side,partial,blue
825,000825.jpg,667,1000,765,1,1,side,partial,mixture
826,000826.jpg,1000,667,904,1,1,side,partial,mixture
827,000827.jpg,1000,667,795,1,1,side,partial,gray
828,000828.jpg,1000,667,742,1,1,side,partial,white
829,000829.jpg,1000,667,741,1,1,side,partial,black
830,000830.jpg,1000,665,790,1,1,front,partial,yellow
831,000831.jpg,667,1000,739,1,1,front,partial,yellow
832,000832.jpg,1000,667,850,3,1,front,partial,yellow
833,000833.jpg,667,1000,848,5,3,front,partial,yellow
834,000834.jpg,1000,665,786,2,1,N/A,partial,yellow
835,000835.jpg,1000,667,853,4,2,N/A,partial,gray
836,000836.jpg,1000,750,781,2,1,side,partial,black
837,000837.jpg,1000,750,761,3,1,side,partial,black
838,000838.jpg,1000,750,834,2,1,front,partial,black
839,000839.jpg,1000,667,556,1,1,front,partial,white
840,000840.jpg,1000,667,654,1,1,front,partial,white
841,000841.jpg,1000,667,621,1,1,front,partial,white
842,000842.jpg,667,1000,615,1,1,front,partial,white
843,000843.jpg,1000,667,600,2,1,front,partial,white
844,000844.jpg,1000,667,547,1,1,front,partial,white
845,000845.jpg,1000,750,896,1,1,side,partial,gray
846,000846.jpg,750,1000,658,1,1,side,partial,gray
847,000847.jpg,1000,737,667,1,1,rear,partial,silver
848,000848.jpg,747,1000,599,4,2,side,partial,champagne
849,000849.jpg,1000,747,654,6,2,side,partial,champagne
850,000850.jpg,1000,667,633,1,1,front,partial,black
851,000851.jpg,1000,667,670,1,1,front,partial,white
852,000852.jpg,1000,667,730,2,2,front,partial,black
853,000853.jpg,1000,667,787,2,2,front,partial,black
854,000854.jpg,1000,667,686,1,1,front,partial,black
855,000855.jpg,1000,662,823,1,1,front,partial,white
856,000856.jpg,1000,667,827,2,2,N/A,partial,black
857,000857.jpg,1000,667,583,1,1,N/A,partial,white
858,000858.jpg,750,1000,598,3,2,N/A,partial,silver
859,000859.jpg,1000,750,749,1,1,N/A,partial,silver
860,000860.jpg,750,1000,728,4,2,N/A,partial,silver
861,000861.jpg,786,1000,619,1,1,rear,partial,white
862,000862.jpg,750,1000,487,1,1,rear,partial,N/A
863,000863.jpg,1000,669,700,3,3,side,partial,silver
864,000864.jpg,1000,669,943,7,3,side,complete,silver
865,000865.jpg,1000,667,661,1,1,front,partial,gray
866,000866.jpg,1000,464,265,2,1,side,partial,silver
867,000867.jpg,1000,667,627,4,3,front,partial,silver
868,000868.jpg,1000,665,730,3,3,front,partial,black
869,000869.jpg,1000,667,986,1,1,side,partial,blue
870,000870.jpg,1000,667,1082,7,3,side,partial,blue
871,000871.jpg,1000,640,601,3,3,front,partial,silver
872,000872.jpg,1000,751,876,3,2,side,partial,gray
873,000873.jpg,1000,667,559,1,1,side,partial,red
874,000874.jpg,1000,554,607,4,2,side,partial,white
875,000875.jpg,1000,668,762,2,1,side,partial,white
876,000876.jpg,1000,751,711,3,2,side,partial,gray
877,000877.jpg,1000,667,728,4,2,side,partial,white
878,000878.jpg,1000,667,633,4,3,rear,partial,silver
879,000879.jpg,1000,667,586,1,1,side,partial,gray
880,000880.jpg,1000,667,680,2,2,front,partial,silver
881,000881.jpg,1000,667,511,3,2,side,partial,silver
882,000882.jpg,1000,667,707,6,2,side,partial,black
